,user.userId,commentId,user.nickname,content,timeStr,likedCount,ipLocation.location,time
0,4030264315,5689596166,等他的DR,就是幻想着所以才会想如果,2022-06-23,3,,1655993821877
1,3224582557,5689594452,悲伤小_魚_,大家好像都在难过到底谁在幸福呢,2022-06-23,1,,1655993792590
2,3958886246,5689585948,lovs_lll,希望我们都能考出一个好成绩,2022-06-23,1,,1655993071428
3,5218826721,5689582398,释怀释怀-,我亲爱的小少爷 ￼￼￼￼ 如果她和你分手了 你会回头看我吗,2022-06-23,0,,1655992925991
4,1447470744,5689580453,Javana_,走进你就走进了痛苦 离开你也远离了幸福,2022-06-23,1,,1655992749410
5,5054289509,5689572488,江起苏淮意-k,中考倒计时3天,2022-06-23,0,,1655992311721
6,1308610105,5689570068,谩曲,如果说是真的爱我 那为何都不说出口,2022-06-23,1,,1655992192393
7,4956091444,5689570750,沈灡舟,x我永远爱你,2022-06-23,3,,1655992127450
8,4998123223,5689563967,www02-h,希望金榜题名祝你也祝我,2022-06-23,1,,1655991721630
9,7859940371,5689557564,YXY_黔,会记得我嘛 舍得忘记我嘛 就算忘记我了 总不能也忘记我为你掉的眼泪吧 真的无动于衷嘛 心真的那么狠嘛 确定不爱我嘛 ʷᵒ ˣⁱᵃⁿᵍ ˢʰᵘᵒ ʷᵒ ʰᵃᵒ ˣⁱᵃⁿᵍ ⁿⁱ.ＹＸＱʰᵘⁱ ᵗᵒᵘ ᵏᵃⁿ ᵏᵃⁿ ʷᵒ ʰᵃᵒ ᵐᵃ.,2022-06-23,0,,1655991387787
10,3239752098,5689554838,小殷大王666,真希望你没见过世面  一辈子只爱我这张脸,2022-06-23,0,,1655991036258
11,4034287912,5689542325,壹六年冬,不喜欢我就别吊着我了 我笨 我会再次上钩,2022-06-23,1,,1655990859197
12,3252580446,5689550019,给雨送花才浪漫,我的我的朋友 赵思睿 即使我们不在一个城市 即使我还住宿 但我们好似有说不完的话 有相同的爱好 以后听的每一首歌都会评论我的朋友赵思睿,2022-06-23,0,,1655990818597
13,4034287912,5689540220,壹六年冬,能不能不要对我冷暴力,2022-06-23,3,,1655990251096
14,5044978244,5689540093,_945Z,今天看见的男孩子会是你吗,2022-06-23,0,,1655990223204
15,6448066232,5689537228,-虚拟电子恋人-,你的良心告诉我 你爱的不是我,2022-06-23,0,,1655990028467
16,6479691801,5689530362,欣欣乖不要哭,我真的好委屈，可是你好像不知道。,2022-06-23,1,,1655989575948
17,5134081093,5689522288,小狗也会不开心de,小乖 你摸小猫的头是真的喜欢小猫吗 还是看到任何小猫的头都想摸摸。,2022-06-23,2,,1655988935867
18,3937362169,5689509925,L什么宇_,@ik茹_ 好好听,2022-06-23,0,,1655987968545
19,4998574130,5689497285,-陈意秋,我又开始失眠了 变成了那个不想吃饭 整天听歌 眼里无光 我原本积极生活了一段时间 可现在又开始消极了,2022-06-23,6,,1655987068839
20,3232632505,5689483984,窝不想掉眼泪了,某，过了今天就再也见不到了,2022-06-23,4,,1655985797350
21,3232632505,5689484958,窝不想掉眼泪了,某，每次你看向我的时候 我都希望自己能再漂亮一点,2022-06-23,2,,1655985785658
22,3232632505,5689483498,窝不想掉眼泪了,某，信息你爱回不回随便你 等我狠下心就丢下你,2022-06-23,0,,1655985715215
23,3232632505,5689481688,窝不想掉眼泪了,那天上午出校门走在他后面 我盯着他的背影看了好久 我在想毕业以后学校没有他了 以后我该怎么办 我那么喜欢他,2022-06-23,1,,1655985694206
24,7911877459,5689473245,恋艺_ZgNa,还记得那天吗 我哭着求你不要离开 我连最烂的话都说出来了 可是你还是要离开我 时隔一年了 我还是没有忘记你当初是怎样对我的 我恨你一辈子 ,2022-06-23,5,,1655984654899
25,620149049,5689466677,萝欲,被爱的时候 小雨沾湿我的裙摆 我都委屈的不行 不被爱的时候 大雨滂沱 雷声共鸣 我赤脚提起裙摆 一头栽进黑夜没有伞的雨里 越走越快,2022-06-23,4,,1655984133283
26,1753305146,5689456405,G_reena,中考加油,2022-06-23,0,,1655982979397
27,1986930826,5689455834,悲伤的锅包肉盖饭,如果是真的爱我,2022-06-23,0,,1655982772695
28,3404737681,5689451504,泪拈,记性再不好也记得你说过的难听话,2022-06-23,2,,1655982428988
29,1973542071,5689440092,好烦烦丨,明明我知道我们不可能,2022-06-23,2,,1655981120625
30,1925068751,5689424505,可爱又慌张,可惜我不漂亮，也惊艳不了谁。,2022-06-23,1,,1655979727299
31,294972987,5689412601,你别脸红了_,替大家试过了深情没用,2022-06-23,2,,1655978199735
32,1746889544,5689411151,Ya_zxiKn,@kct_1 pm 如果说我在你身旁,2022-06-23,0,,1655977725614
33,3575161610,5689392971,恶毒心机小美,这次还是不幸福嘛？,2022-06-23,0,,1655975580616
34,6368619273,5689375845,if440,其实一开始 我真的以为我们能很久很久,2022-06-23,0,,1655973313453
35,3252567818,5689371507,7isv9e,和她分手的第二天，我看到她换了情侣头像，她们就像以前的我们一样甜蜜。还记得分开那天，她给我发了一段话“我一开始是恐同的，可能让你第一段感情就这样结束了，我可能以后不会这么说话啦，以后再见晨，和你在一起的这一个月我很开心，对不起。”然后就把我删了。,2022-06-23,1,,1655972970159
36,1988016449,5689342051,Yoyouooo,怎么能忘掉,2022-06-23,0,,1655968830643
