,user.userId,commentId,user.nickname,content,timeStr,likedCount,ipLocation.location,time
0,1498738593,5581506605,杨枝甘露味小狗,如果呢如果我们都不想见是不是不会烂结局收场,2022-02-05,2,,1644042413578
1,1938941267,5581507742,_13鱼,我们这一生注定看落日多于朝阳 呆在原地多于闯世界 在浑浑噩噩之间循着一丝光明前行,2022-02-05,2,,1644042374368
2,1925315736,5581502733,搁浅在春夏秋,人生中有太多个如果呢.真有如果就好了。,2022-02-05,3,,1644042122383
3,1352295896,5581501035,追逐梦1801,亲手推开的，没资格说怀恋。,2022-02-05,1,,1644041825953
4,1499082747,5581488280,3625520,我在心里默默祈祷我们走到最后 我会为我的爱负责任 为我们而做出行动 做出努力,2022-02-05,3,,1644040921635
5,1856256547,5581479930,浔川念,听够一千遍我就释怀,2022-02-05,2,,1644040139267
6,3909613838,5581479897,纯情美少女语,不是所有的暗恋都能窥见天光,2022-02-05,3,,1644040128343
7,1856256547,5581477652,浔川念,爱什么 爱一个账号吗,2022-02-05,1,,1644040097548
8,1856256547,5581477886,浔川念,我承认我念旧 但失我者永失,2022-02-05,1,,1644040050326
9,3293794375,5581468360,小华-22,不明白为什么他会喜欢我这样的人  我感觉我好没用根本就没让他开心过 不明白为什么要和我在一起呢,2022-02-05,1,,1644039298316
10,1575873310,5581469236,Charlotte_雪,会忘了你的 快了,2022-02-05,1,,1644039255759
11,6310276697,5581447554,失恋小猫咪呀,笨蛋骗你的我呀没有好好生活还是和以前一样容易委屈哭我想了想我好像从来就不是什么好女孩每天做着噩梦,2022-02-05,1,,1644037575938
12,3254268972,5581428916,jendekento,我能做到一心一意，为什么你不愿意做到呢,2022-02-05,0,,1644035830306
13,3254268972,5581425669,jendekento,好想回到20年5月，那个时候你最爱我，起码我是这样认为的,2022-02-05,0,,1644035772409
14,1700349560,5581417183,Stwithy,七百七十七天了 我想 如果当时那个下雪的晚上 我没有看向你的眼睛 是不是就不会像现在这样了,2022-02-05,3,,1644034866235
15,3350665214,5581409009,小琪降临我心,别为爱覆水难收了 你难过的时候他有人陪,2022-02-05,2,,1644034088448
16,1484168830,5581403981,予以云还,被爱好似中彩票,2022-02-05,1,,1644033563430
17,1430164968,5581380278,公主难逃世俗,如果我当时勇敢一点，结局会不会不一样呢,2022-02-05,2,,1644031596837
18,3267991070,5581375419,辜月日沉,陈，中午好,2022-02-05,1,,1644031297049
19,2129115468,5581373776,zzzzzzzhouzzzzzi,说不出口的爱意是只有他能懂的密语,2022-02-05,0,,1644031001496
20,1529948647,5581365421,邢小兔兔兔兔兔兔,我们的青春里都少了一个张万森。,2022-02-05,4,,1644030437516
21,1977920046,5581352940,57号桌有只梨,还是很难过,2022-02-05,0,,1644029374130
22,431893889,5581341854,楤蓯,要是我再感性点就好了,2022-02-05,0,,1644028361009
23,412388876,5581324870,Goldfish_h,我真是个笨蛋，笨蛋笨蛋笨蛋！,2022-02-05,0,,1644026797525
24,1567868138,5581321019,70岁离婚且带娃,樱花先祖回来的时候 你会回来吗,2022-02-05,0,,1644026474203
25,1443347108,5581316771,國国果777,你的眼睛太深情了，也难怪我总是自作多情的觉得或许有那么一刻你真的爱过我,2022-02-05,1,,1644025946023
26,3394489469,5581282588,菟der__,不想emo了 向前走吧 不知道路也行 走就行。,2022-02-05,2,,1644021706843
27,1579509104,5581274313,孤独患者cj_aoSY,12.2和你在一起的日子，是我最最最开心的时候，和你在一起的时候我存过你的照片 你喜欢的歌我也有去听 你看过的电影我也偷偷看过 你感兴趣的东西我也尝试感兴趣 其实 我远比表面更喜欢你 ​​​​但我绝对不会告诉你，真的真的好想你啊，想想想想,2022-02-05,1,,1644019700595
28,3980382673,5581265948,-super-xin,熙 你还好吗,2022-02-05,2,,1644016111892
29,1965659903,5581265932,擅长冰冷话语,我在每个没有你的地方  看见了你好多次,2022-02-05,3,,1644016073325
30,2095861422,5581261435,单循如果呢,我心里的风声从未有人听说,2022-02-05,3,,1644014060184
31,342563128,5581258422,鹿合小鱼,1150,2022-02-05,3,,1644012317955
32,3856416651,5581258788,卫冕Mi,听完一千遍我就注销吧,2022-02-05,8,,1644012020554
33,1770356271,5581255389,_潜台词,看吧 我又下不来台了吧 以后别大张旗鼓了,2022-02-05,0,,1644010983843
34,352832926,5581254843,-AmericanWitch,如果没有如果，如果是我代替他和她去往另一个天堂，那现在的生活是不是大家都会很好,2022-02-05,0,,1644009723826
35,3350665214,5581252223,小琪降临我心,捂不热呗 真就比西伯利亚冷风还冷.,2022-02-05,3,,1644008669702
36,3350665214,5581253755,小琪降临我心,没有方向的船什么风都是逆风,2022-02-05,3,,1644008491960
